,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,DIS210115C00045000,1585850136,45.0,62.04,59.1,62.25,9.450001,17.969196,5,8,0.6499058447265625,True,REGULAR,USD
1,DIS210115C00050000,1586288317,50.0,53.0,54.25,57.75,0.0,0.0,21,78,0.6145058081054688,True,REGULAR,USD
2,DIS210115C00055000,1586453927,55.0,53.2,49.55,53.3,3.9000015,7.9107537,3,124,0.584843018798828,True,REGULAR,USD
3,DIS210115C00060000,1586458104,60.0,47.0,45.0,48.85,3.2799988,7.5022845,12,1653,0.5566450585937501,True,REGULAR,USD
4,DIS210115C00065000,1586455274,65.0,44.1,40.65,44.4,5.0999985,13.07692,146,245,0.530400203857422,True,REGULAR,USD
5,DIS210115C00070000,1586460043,70.0,38.0,36.15,40.1,1.2799988,3.4858353,122,242,0.5961954443359375,True,REGULAR,USD
6,DIS210115C00075000,1586441309,75.0,35.23,32.15,35.65,4.539999,14.793089,3,411,0.5504805694580079,True,REGULAR,USD
7,DIS210115C00080000,1586460249,80.0,29.45,28.25,31.45,1.6500015,5.9352574,58,557,0.5139819110107422,True,REGULAR,USD
8,DIS210115C00085000,1586458939,85.0,26.66,24.5,28.15,-1.0200005,-3.6849725,12,566,0.5065967309570312,True,REGULAR,USD
9,DIS210115C00090000,1586458727,90.0,23.03,21.15,23.45,2.58,12.616137,11,2737,0.44727115234375,True,REGULAR,USD
10,DIS210115C00095000,1586459154,95.0,19.83,18.05,20.0,3.0300007,18.035719,13,1943,0.4255428540039063,True,REGULAR,USD
11,DIS210115C00097500,1586461108,97.5,17.8,16.55,19.5,2.499999,16.339863,20,884,0.4485528778076171,True,REGULAR,USD
12,DIS210115C00100000,1586462316,100.0,16.75,16.0,17.4,2.0200005,13.713513,140,4237,0.4226742303466796,True,REGULAR,USD
13,DIS210115C00105000,1586462324,105.0,14.05,13.4,14.35,2.0500002,17.083336,139,3863,0.4000914483642578,False,REGULAR,USD
14,DIS210115C00110000,1586461919,110.0,12.2,11.25,12.0,2.0,19.607843,126,3073,0.39038695556640624,False,REGULAR,USD
15,DIS210115C00115000,1586461978,115.0,8.5,8.95,10.45,0.3000002,3.658539,173,5946,0.39588006469726567,False,REGULAR,USD
16,DIS210115C00120000,1586461492,120.0,7.7,7.4,8.0,1.2399998,19.195042,301,6768,0.3698183135986328,False,REGULAR,USD
17,DIS210115C00125000,1586460186,125.0,6.34,5.75,6.5,1.1500001,22.157999,339,2627,0.3635317553710938,False,REGULAR,USD
18,DIS210115C00130000,1586460618,130.0,4.75,4.65,5.0,0.9000001,23.376625,164,4319,0.35040932800292957,False,REGULAR,USD
19,DIS210115C00135000,1586461795,135.0,3.85,3.1,4.5,0.6999998,22.222216,133,4825,0.3635317553710938,False,REGULAR,USD
20,DIS210115C00140000,1586462313,140.0,3.0,2.8,3.6,0.5999999,24.999996,200,9124,0.35883209533691407,False,REGULAR,USD
21,DIS210115C00145000,1586461475,145.0,2.28,2.15,2.88,0.23000002,11.219513,164,4732,0.35535312622070303,False,REGULAR,USD
22,DIS210115C00150000,1586460266,150.0,1.82,1.7,2.07,0.22000003,13.750002,616,8666,0.34180345703125,False,REGULAR,USD
23,DIS210115C00155000,1586461314,155.0,1.43,1.35,1.89,0.120000005,9.160306,82,3882,0.35315588256835934,False,REGULAR,USD
24,DIS210115C00160000,1586457983,160.0,1.2,1.1,1.3,0.1500001,14.285724,164,6373,0.33875172973632806,False,REGULAR,USD
25,DIS210115C00165000,1586462102,165.0,0.92,0.9,1.0,0.100000024,12.195126,31,4697,0.3355779333496094,False,REGULAR,USD
26,DIS210115C00170000,1586459145,170.0,0.77,0.5,0.8,0.049999952,6.9444375,168,4173,0.33570000244140624,False,REGULAR,USD
27,DIS210115C00175000,1586462059,175.0,0.64,0.61,0.67,0.060000002,10.344829,877,6052,0.33875172973632806,False,REGULAR,USD
28,DIS210115C00180000,1586453235,180.0,0.67,0.3,0.7,0.19000003,39.58334,58,2796,0.3557193334960937,False,REGULAR,USD
29,DIS210115C00185000,1586462088,185.0,0.45,0.4,0.58,0.119999975,36.36363,9,1128,0.3569400244140625,False,REGULAR,USD
30,DIS210115C00190000,1586454906,190.0,0.4,0.28,0.4,0.060000002,17.647058,5,3260,0.34717449707031245,False,REGULAR,USD
31,DIS210115C00195000,1586451283,195.0,0.33,0.2,0.43,0.030000001,10.0,11,1473,0.3632876171875,False,REGULAR,USD
32,DIS210115C00200000,1586461855,200.0,0.29,0.27,0.31,0.00999999,3.571425,178,9521,0.35645174804687496,False,REGULAR,USD
33,DIS210115C00210000,1586451243,210.0,0.2,0.2,0.25,0.0,0.0,5,3271,0.366217275390625,False,REGULAR,USD
34,DIS210115C00220000,1586461047,220.0,0.21,0.17,0.22,0.00999999,4.999995,483,2969,0.3794007373046875,False,REGULAR,USD
