,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,MRK200417C00042500,1578425654,42.5,47.1,40.7,44.7,0.0,0.0,,2,4.006840928955079,True,REGULAR,USD
1,MRK200417C00045000,1586196614,45.0,33.9,35.2,40.0,0.0,0.0,1.0,0,1.8320320898437497,True,REGULAR,USD
2,MRK200417C00047500,1579719731,47.5,42.5,33.05,37.35,0.0,0.0,5.0,0,1.8671881640625,True,REGULAR,USD
3,MRK200417C00050000,1586196047,50.0,28.9,30.2,35.0,0.0,0.0,5.0,0,1.54297103515625,True,REGULAR,USD
4,MRK200417C00055000,1586193358,55.0,23.65,25.1,30.0,0.0,0.0,1.0,39,1.171879140625,True,REGULAR,USD
5,MRK200417C00060000,1586201891,60.0,18.9,20.1,23.8,0.0,0.0,10.0,62,1.8100595434570312,True,REGULAR,USD
6,MRK200417C00062500,1584992453,62.5,5.88,17.5,21.0,0.0,0.0,1.0,2,1.509768076171875,True,REGULAR,USD
7,MRK200417C00065000,1586460603,65.0,17.96,17.25,20.0,0.9699993,5.709237,5.0,586,1.3994170654296876,True,REGULAR,USD
8,MRK200417C00067000,1585151515,67.0,6.1,13.1,18.0,0.0,0.0,,1,0.6523472265625001,True,REGULAR,USD
9,MRK200417C00067500,1586288088,67.5,11.54,12.5,17.4,0.0,0.0,3.0,118,1.6469744213867186,True,REGULAR,USD
10,MRK200417C00068000,1585672069,68.0,9.05,12.25,17.0,0.0,0.0,5.0,1824,0.7050810742187501,True,REGULAR,USD
11,MRK200417C00069000,1585853459,69.0,7.45,11.1,16.0,0.0,0.0,3.0,320,0.5742230078125,True,REGULAR,USD
12,MRK200417C00070000,1586365880,70.0,10.21,10.1,13.85,0.0,0.0,2.0,1071,1.15234798828125,True,REGULAR,USD
13,MRK200417C00071000,1585252511,71.0,4.2,9.1,14.0,0.0,0.0,4.0,410,1.4111357568359377,True,REGULAR,USD
14,MRK200417C00072000,1586456945,72.0,10.59,8.1,13.0,2.3900003,29.146347,1.0,79,1.3354525415039058,True,REGULAR,USD
15,MRK200417C00072500,1586460711,72.5,10.7,7.7,10.45,2.96,38.242893,1.0,458,0.6826203613281252,True,REGULAR,USD
16,MRK200417C00073000,1586453529,73.0,9.54,8.5,11.9,1.7799997,22.938139,13.0,201,0.7509790527343749,True,REGULAR,USD
17,MRK200417C00073500,1585943401,73.5,3.95,6.7,11.5,0.0,0.0,24.0,24,1.2221718579101561,True,REGULAR,USD
18,MRK200417C00074000,1586272936,74.0,6.55,6.3,11.0,0.0,0.0,5.0,633,1.1845743896484375,True,REGULAR,USD
