,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,IBM220121P00050000,1587486708,50.0,2.0,1.53,2.72,0.0,0.0,1,1080,0.5019581054687501,False,REGULAR,USD
1,IBM220121P00055000,1586442158,55.0,3.0,1.92,3.7,0.0,0.0,1,114,0.5346726220703125,False,REGULAR,USD
2,IBM220121P00060000,1586965051,60.0,3.5,2.79,4.3,0.5,16.666666,1,24,0.5103808728027344,False,REGULAR,USD
3,IBM220121P00065000,1586367892,65.0,4.22,2.54,4.75,0.0,0.0,15,30,0.4801077380371094,False,REGULAR,USD
4,IBM220121P00070000,1587480567,70.0,5.6,4.45,5.65,0.0,0.0,23,658,0.4651542742919922,False,REGULAR,USD
5,IBM220121P00075000,1587141455,75.0,6.03,5.4,6.95,0.0,0.0,2,442,0.4594475442504883,False,REGULAR,USD
6,IBM220121P00080000,1587653930,80.0,7.39,6.6,8.2,-0.07000017,-0.9383401,3,312,0.448674946899414,False,REGULAR,USD
7,IBM220121P00085000,1587648603,85.0,9.0,8.0,9.75,0.0,0.0,1,431,0.44232735412597657,False,REGULAR,USD
8,IBM220121P00090000,1587664366,90.0,10.2,9.65,11.7,0.019999504,0.19645877,12,248,0.4415339050292969,False,REGULAR,USD
9,IBM220121P00095000,1587476817,95.0,12.33,11.05,14.05,0.0,0.0,6,679,0.4451349432373046,False,REGULAR,USD
10,IBM220121P00100000,1587653930,100.0,14.08,12.85,16.4,-0.34000015,-2.3578374,4,2040,0.4449823568725586,False,REGULAR,USD
11,IBM220121P00105000,1587567874,105.0,17.77,14.7,18.4,0.0,0.0,1,1796,0.43543045043945316,False,REGULAR,USD
12,IBM220121P00110000,1587653273,110.0,18.8,16.9,20.8,-1.7000008,-8.292686,1,1153,0.43079182495117196,False,REGULAR,USD
13,IBM220121P00115000,1587575603,115.0,21.84,19.25,23.2,0.0,0.0,11,1768,0.42383388671875,False,REGULAR,USD
14,IBM220121P00120000,1587495887,120.0,25.73,21.95,26.0,0.0,0.0,7,661,0.4213314703369141,False,REGULAR,USD
15,IBM220121P00125000,1587562464,125.0,26.0,24.95,28.8,0.0,0.0,6,776,0.4166012930297851,True,REGULAR,USD
16,IBM220121P00130000,1587649792,130.0,29.91,28.05,32.0,0.3600006,1.2182761,7,977,0.41620456848144527,True,REGULAR,USD
17,IBM220121P00135000,1587393401,135.0,32.1,31.4,35.0,0.0,0.0,2,1499,0.4106809420776367,True,REGULAR,USD
18,IBM220121P00140000,1587483954,140.0,41.0,35.05,38.6,0.0,0.0,10,1104,0.4126950820922851,True,REGULAR,USD
19,IBM220121P00145000,1585575048,145.0,47.3,38.6,42.4,0.0,0.0,22,234,0.41605198211669914,True,REGULAR,USD
20,IBM220121P00150000,1585930543,150.0,41.5,42.35,46.2,0.0,0.0,5,224,0.41782198394775383,True,REGULAR,USD
21,IBM220121P00155000,1585942444,155.0,58.49,46.45,49.8,0.0,0.0,1,109,0.41489232574462886,True,REGULAR,USD
22,IBM220121P00160000,1587652009,160.0,52.25,50.65,54.2,-2.5,-4.5662103,2,346,0.42331509307861326,True,REGULAR,USD
23,IBM220121P00165000,1586441957,165.0,55.05,54.85,58.4,0.0,0.0,1,56,0.42737389038085943,True,REGULAR,USD
24,IBM220121P00170000,1584626705,170.0,80.0,57.75,61.3,0.0,0.0,1,10,0.40869731933593745,True,REGULAR,USD
25,IBM220121P00175000,1585298463,175.0,41.5,75.3,78.95,0.0,0.0,4,3,0.5979654461669923,True,REGULAR,USD
26,IBM220121P00180000,1586887069,180.0,65.1,68.3,71.4,0.0,0.0,3,6,0.43967235137939453,True,REGULAR,USD
27,IBM220121P00185000,1586278030,185.0,73.95,72.95,76.4,0.0,0.0,1,3,0.4533135723876953,True,REGULAR,USD
28,IBM220121P00190000,1585336857,190.0,87.7,77.6,80.8,0.0,0.0,2,123,0.4560296096801758,True,REGULAR,USD
29,IBM220121P00195000,1585157975,195.0,92.75,81.8,85.4,0.0,0.0,7,22,0.461492201538086,True,REGULAR,USD
30,IBM220121P00200000,1584368779,200.0,112.0,86.9,90.7,0.0,0.0,132,121,0.4787039434814453,True,REGULAR,USD
31,IBM220121P00210000,1581345015,210.0,63.25,95.5,99.8,0.0,0.0,1,0,0.48511257080078124,True,REGULAR,USD
32,IBM220121P00220000,1587412312,220.0,108.0,105.6,109.2,0.0,0.0,5,17,0.49481706359863287,True,REGULAR,USD
