,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,UNH200424C00145000,1584741101,145.0,96.75,117.0,122.0,0.0,0.0,,1,1.3701203369140624,True,REGULAR,USD
1,UNH200424C00155000,1584741101,155.0,86.8,107.0,112.0,0.0,0.0,,1,1.2324257128906249,True,REGULAR,USD
2,UNH200424C00170000,1584721548,170.0,56.05,92.0,97.0,0.0,0.0,,1,1.041508698730469,True,REGULAR,USD
3,UNH200424C00190000,1586185703,190.0,48.71,72.6,77.5,0.0,0.0,10.0,13,0.9536137451171874,True,REGULAR,USD
4,UNH200424C00200000,1585061719,200.0,18.3,62.6,67.5,0.0,0.0,2.0,4,0.8291032714843749,True,REGULAR,USD
5,UNH200424C00210000,1585162398,210.0,35.83,53.2,58.0,0.0,0.0,2.0,4,0.7902853002929688,True,REGULAR,USD
6,UNH200424C00212500,1585943929,212.5,24.2,50.6,55.5,0.0,0.0,2.0,2,0.7517114672851561,True,REGULAR,USD
7,UNH200424C00215000,1586449583,215.0,55.65,48.2,53.0,29.440002,112.323555,2.0,15,0.7263210961914062,True,REGULAR,USD
8,UNH200424C00220000,1586367187,220.0,42.62,43.6,48.5,0.0,0.0,1.0,109,0.7133817724609376,True,REGULAR,USD
9,UNH200424C00222500,1585681568,222.5,36.11,41.5,46.0,0.0,0.0,,2,0.7004424487304688,True,REGULAR,USD
10,UNH200424C00225000,1586189310,225.0,21.0,39.05,43.5,0.0,0.0,1.0,12,0.6694368994140626,True,REGULAR,USD
11,UNH200424C00230000,1586447762,230.0,40.4,34.6,38.95,25.600002,172.97299,2.0,15,0.6452672192382812,True,REGULAR,USD
12,UNH200424C00232500,1586374849,232.5,38.42,32.7,36.55,0.0,0.0,1.0,2,0.637698935546875,True,REGULAR,USD
13,UNH200424C00235000,1586191037,235.0,17.2,30.1,34.5,0.0,0.0,15.0,18,0.6147499462890625,True,REGULAR,USD
